config_id,src,dst,size,elapsed_s,effective_bandwidth_gbps,num_repetitions,total_duration_s
129,3,0,524288,6.1052408068847654,1608.4580507422916,10,3.259569e-06
134,3,0,8388608,6.236209458984375,1488.7516971080538,10,5.6346589000000004e-05
137,3,0,268435456,6.24679244897461,1491.2372650603804,10,0.0018000854879999999
146,3,0,512,6.461982620849609,66.86167989970747,10,7.657600000000001e-08
149,3,0,1024,6.467863555908203,140.28934677772907,10,7.2992e-08
179,3,0,67108864,7.694201308837891,1581.0910653071753,10,0.000424446545
206,3,0,4194304,7.8800686398925786,277.6965442209891,10,0.00015103911399999998
210,3,0,32768,7.918972178955078,286.0789685512188,10,1.1454180000000002e-06
213,3,0,536870912,8.561489320800781,1561.3707612621702,10,0.0034384588549999998
215,3,0,134217728,8.909517937011719,1562.436758481003,10,0.000859028228
231,3,0,65536,9.018598264892578,1563.131319154417,10,4.19261e-07
241,3,0,2,9.653026408935547,0.27915416288645406,10,7.1645e-08
242,3,0,131072,9.655237927001954,1547.9366474048513,10,8.46753e-07
250,3,0,16777216,9.806969354980469,1564.4754342799488,10,0.000107238603
283,3,0,33554432,10.258020740966797,1469.461686892095,10,0.000228345062
285,3,0,16384,10.284936611816406,879.2624156103424,10,1.86338e-07
289,3,0,128,10.29157817993164,17.69079802084197,10,7.2354e-08
303,3,0,8,10.477054450927735,1.0656436487638534,10,7.5072e-08
325,3,0,1,10.782203891845704,0.1304801670146138,10,7.664e-08
336,3,0,4,11.128951631835937,0.502209722780233,10,7.9648e-08
357,3,0,262144,11.282033267822266,628.543053487205,10,4.170661e-06
362,3,0,64,11.713844778808594,8.669267446900738,10,7.3824e-08
1,3,1,536870912,0.27089957080078125,1763.1623365440007,10,0.00304493183
4,3,1,1024,1.3018676838378906,123.84200469245097,10,8.268599999999999e-08
5,3,1,1,1.3045362568359375,0.13994430216773723,10,7.1457e-08
16,3,1,524288,1.8274267829589843,1564.613791477539,10,3.35091e-06
18,3,1,256,1.831391346923828,33.36113427856547,10,7.673599999999999e-08
20,3,1,4194304,1.8352643149414063,955.0563128153348,10,4.3916824e-05
